"","time","PTH_g","PTH_p","D3_p","FGF_p","Ca_p","Ca_f","Ca_b","PO4_p","PO4_f","PO4_b","PO4_c","CaHPO4_p","CaH2PO4_p","CPP_p","CaHPO4_f","CaH2PO4_f","CaProt_p","NaPO4_p","Ca_tot","PO4_tot","EGTA_p","CaEGTA_p","U_Ca","U_PO4","Abs_int_Ca","Abs_int_PO4","Res_Ca","Res_PO4","Ac_Ca","Ac_PO4"
"k_prod_PTHg...3.26976",30000,980.926896785197,0.0676710548770486,559.88794511235,16.6031741492422,1.19777225049185,1.82359788958661,268.415708570425,1.49107322082668,0.799027031088887,93.0867279358666,2.79576226260486,0.106152572633531,0.00374339357384125,0.0108997551749448,0.0866215644612603,0.00305464671948921,1.44298840959259,0.921647611166947,2.47445638146676,2.85641655337593,0,0,3.86538174540698e-05,0.000391695522425494,0.000979194725045507,0.000821591461763798,0.00038943058801504,0.000116829176404512,0.00100297883927264,0.000219732433549444
"k_prod_PTHg...3.22784",30000,966.849816254186,0.067615065604912,559.658940297924,16.5937943717342,1.19734444396251,1.82294655587586,268.409849981999,1.49175943700887,0.799394756203225,93.0910553785772,2.79704882242182,0.106163493972249,0.00374377870693933,0.0109008765787848,0.0866304763141591,0.00305496098952567,1.44253497525048,0.922071768408989,2.47358756847097,2.85753935467582,0,0,3.86326053099612e-05,0.000391423140957589,0.0009789958089381,0.000821498031470926,0.00038928370602527,0.000116785111807581,0.00100262060573172,0.000219833557955887
"k_prod_PTHg...3.18592",30000,952.757460741737,0.0675583423144307,559.427055225205,16.5842882973077,1.196911035275,1.82228669491548,268.403915786821,1.4924551037337,0.799767545765244,93.0954413219096,2.79835315278516,0.106174555782555,0.00374416879366629,0.0109020124064176,0.0866395027856209,0.00305527930150273,1.44207556343136,0.922501767128137,2.472707335689,2.85867760784449,0,0,3.86111342078535e-05,0.000391147199779183,0.000978794330179395,0.000821403397508504,0.000389134865588889,0.000116740459676667,0.00100225768220351,0.000219936075085442
"k_prod_PTHg...3.144",30000,938.65005861394,0.067500869751075,559.192213800575,16.574653216617,1.19647183907374,1.82161802492232,268.397903539833,1.49316069790455,0.800145655326425,93.0998876597043,2.79967631053605,0.106185774109354,0.00374456439983398,0.0109031643053255,0.0866486572126018,0.00305560212573849,1.44160997607677,0.922937902103246,2.47181531796502,2.85983210282229,0,0,3.85893950110956e-05,0.000390867751712215,0.000978590220367003,0.000821307527748138,0.000388984017500926,0.000116695205250278,0.00100188991370728,0.000220040055214767
"k_prod_PTHg...3.10208",30000,924.52684129584,0.0674426027407043,558.95425322421,16.564879647721,1.19602664055991,1.82094021182169,268.391810441617,1.49387611988831,0.800529031100581,93.1043965519838,2.80101760611867,0.106197121288217,0.00374496454987634,0.0109043294345098,0.0866579165084211,0.00305592864809784,1.44113798382186,0.923380111750015,2.47091103965437,2.86100264691094,0,0,3.85673788813111e-05,0.000390584158075056,0.000978383335595057,0.000821210354597678,0.00038883104899961,0.000116649314699883,0.00100151711650193,0.00022014548355266
"k_prod_PTHg...3.06016",30000,910.388368924046,0.0673835281001634,558.71311252577,16.5549667133339,1.19557524278137,1.82025296275939,268.385633683791,1.4946020652308,0.800918046172465,93.1089701951767,2.80237874695334,0.106208627702587,0.00374537031524351,0.0109055109141143,0.0866673058650228,0.00305625975695646,1.44065937612056,0.923828825992478,2.46999412783387,2.86219040015522,0,0,3.85450761806332e-05,0.000390296687245717,0.000978173620324526,0.000821111851970611,0.000388675918752614,0.000116602775625784,0.00100113912951766,0.000220252462697428
"k_prod_PTHg...3.01824",30000,896.234409073313,0.0673236099055718,558.468662540508,16.544908017618,1.19511742080957,1.81955593244638,268.379370234977,1.49533877612098,0.801312830164841,93.113610899456,2.80376004565336,0.106220288917812,0.00374578153955071,0.0109067082886361,0.0866768215127844,0.00305659531938134,1.44017391265943,0.924284194530091,2.46906411221499,2.86339574939708,0,0,3.85224771054803e-05,0.000390005052120897,0.00097796095958209,0.000821011965864315,0.000388518536049569,0.000116555560814871,0.00100075576284551,0.000220361028295331
"k_prod_PTHg...2.97632",30000,882.065071493842,0.0672628256031447,558.220788280612,16.534698737446,1.19465294225075,1.81884876924176,268.373017010127,1.49608672841371,0.801713638217719,93.1183210750156,2.80516245444648,0.106232116334114,0.00374619862481845,0.0109079227287761,0.0866864728729666,0.00305693566760643,1.43968134509418,0.924746511493634,2.46812052503264,2.86461947759505,0,0,3.84995703677996e-05,0.000389709173765983,0.000977745250556171,0.000820910647988504,0.000388358827792371,0.000116507648337711,0.00100036682308297,0.000220471250509873
"k_prod_PTHg...2.9344",30000,867.880367252631,0.0672011368209513,557.969377779488,16.52433419136,1.19418156475098,1.81813110108102,268.366570967928,1.49684634194859,0.802120695252821,93.1231032058689,2.80658683095155,0.106244116371341,0.00374662179743809,0.0109091548936903,0.0866962650311784,0.00305728098097206,1.43918141439632,0.925216036390245,2.46716287220976,2.86586227140131,0,0,3.84763456950567e-05,0.000389408953318422,0.000977526392899615,0.000820807851210425,0.000388196707956499,0.00011645901238695,0.000999972105594562,0.000220583191194526
"k_prod_PTHg...2.89248",30000,853.680004930748,0.0671385073792685,557.714260477851,16.5138055876719,1.19370301915525,1.81740251871974,268.360028063304,1.49761787831827,0.80253414131015,93.1279601950854,2.80803339694311,0.106256281714106,0.00374705079943775,0.010910404032068,0.0867061920280163,0.00305763104932413,1.43867383298129,0.925692930912995,2.46619058868215,2.86712454577687,0,0,3.84527905826595e-05,0.000389103965679542,0.00097730423506704,0.00082070350434967,0.000388032067095406,0.000116409620128622,0.000999571385295857,0.000220696888860291
"k_prod_PTHg...2.85056",30000,839.464357520876,0.0670749072715456,557.455328683839,16.5031094406383,1.19321704088623,1.81666262458706,268.353384999781,1.49840202829148,0.802954346744223,93.1328947203627,2.80950374432418,0.106268635787686,0.00374748645689292,0.0109116725494321,0.0867162732499436,0.00305798655631226,1.43815831797794,0.926177622033136,2.46520315365818,2.86840744511862,0,0,3.8428892991489e-05,0.000388794313378814,0.000977078680046012,0.000820597561839794,0.000387864827834788,0.000116359448350436,0.000999164443522883,0.000220812445354661
"k_prod_PTHg...2.80864",30000,825.233007640005,0.0670102911481685,557.192405711663,16.4922364820026,1.1927233264613,1.81591094371139,268.34663778825,1.49919901609971,0.803381431530981,93.1379099726995,2.81099797020248,0.106281165312984,0.00374792830152576,0.0109129590820656,0.0867264972244749,0.00305834709736754,1.43763454509458,0.926670248350415,2.46419992425246,2.8697113171467,0,0,3.84046391604999e-05,0.000388479523513235,0.00097684957052091,0.000820489949790124,0.000387694869353745,0.000116308460806123,0.000998751019041264,0.00022092989367102
"k_prod_PTHg...2.76672",30000,810.986629799995,0.0669446313294782,556.925380460526,16.4811839617196,1.19222158555879,1.81514705070878,268.339782339715,1.50000977914631,0.803815898323081,93.1430090091648,2.81251833788237,0.106293908602284,0.00374837768439134,0.0109142675642435,0.0867368960433804,0.00305871380418305,1.43710220383818,0.927171389283481,2.46318034324789,2.87103772228071,0,0,3.838001569592e-05,0.000388159858961774,0.000976616806096158,0.000820380621045165,0.000387522114263968,0.00011625663427919,0.000998330877889831,0.000221049372038847
"k_prod_PTHg...2.7248",30000,796.724386116024,0.0668778657321217,556.6540084126,16.4699378322767,1.19171146679702,1.81437039589266,268.332814096651,1.50083429958121,0.804257737040679,93.1481955460381,2.81406410753176,0.106306830654531,0.00374883337120266,0.0109155944014968,0.086747440387525,0.00305908564284065,1.43656091875651,0.92768103379894,2.46214364398076,2.87238659180738,0,0,3.83550072383685e-05,0.000387834438330691,0.00097638016982902,0.00082026947370757,0.000387346397077072,0.000116203919123122,0.000997903717740965,0.000221170877686187
"k_prod_PTHg...2.68288",30000,782.447103926464,0.066809967422635,556.378184684742,16.458496311207,1.191192643237,1.81358049240393,268.325728603625,1.50167368912606,0.804707543920457,93.1534728505669,2.81563801340906,0.106319978512513,0.00374929702088973,0.0109169444247124,0.0867581692170931,0.0030594639872431,1.43601034014047,0.928199869063404,2.46108920333558,2.87375977814759,0,0,3.83295983171786e-05,0.000387503665164113,0.000976139566244575,0.000820156462933058,0.000387167642994753,0.000116150292898426,0.000997469270822159,0.000221294574578126
"k_prod_PTHg...2.64096",30000,768.153609083648,0.0667408543075037,556.097609967237,16.4468424151445,1.19066471206303,1.81277671138789,268.318520654691,1.5025277644802,0.805165220222053,93.1588451522652,2.81723870814547,0.106333300552898,0.00374976681299283,0.0109183123326576,0.0867690396083239,0.00305984732371499,1.4354500375544,0.928727781776725,2.46001612931598,2.87515692595547,0,0,3.83037722912388e-05,0.000387166398883244,0.000975894729982649,0.00082004146408276,0.00038698564428269,0.000116095693284807,0.00099702719126334,0.000221420435561065
"k_prod_PTHg...2.59904",30000,753.846667384017,0.066670548964791,555.812316816679,16.4349847679026,1.19012735018798,1.81195859529202,268.311185466726,1.50339895062361,0.805632066334633,93.1643160625357,2.81887293094606,0.106346936689521,0.00375024768147263,0.0109197124926523,0.0867801674764726,0.0030602397399239,1.43487966495803,0.929266270844114,2.45892391200966,2.87658211833136,0,0,3.82775109814243e-05,0.000386824299115726,0.000975645684988364,0.000819924488403625,0.00038680042849643,0.000116040128548929,0.000996577227410612,0.000221548818242024
"k_prod_PTHg...2.55712",30000,739.523792438844,0.0665989276919429,555.521869800168,16.4228972488089,1.18958006758645,1.8111253636018,268.303716367293,1.50428629828527,0.806107572779441,93.169890497649,2.82053682376486,0.106360772864271,0.00375073560415184,0.0109211331923597,0.0867914580092374,0.0030606378923827,1.43429869888738,0.929814749511188,2.45781140813461,2.87803368945725,0,0,3.82507954014261e-05,0.000386475302794442,0.000975392046420059,0.000819805355136694,0.000386611691363823,0.000115983507409147,0.000996118949980988,0.000221679582514346
"k_prod_PTHg...2.5152",30000,725.185513335679,0.06652594140495,555.226068117354,16.4105713730175,1.18902242550936,1.81027635385643,268.296108496741,1.50519080496205,0.806592274025907,93.1755729538616,2.82223257023611,0.106374837184685,0.00375123157222258,0.0109225773178063,0.0868029344033445,0.00306104259910703,1.43370667002593,0.930373834341001,2.45667774161001,2.87951328537775,0,0,3.82236053373115e-05,0.000386119346124951,0.000975133633798751,0.000819683979511535,0.000386419295243467,0.00011592578857304,0.000995651994621038,0.000221812875357124
"k_prod_PTHg...2.47328",30000,710.832599177583,0.0664515447415056,554.924728033057,16.3980014520828,1.18845396130049,1.80941087319686,268.28835447943,1.50611375722447,0.807086859969832,93.1813685636639,2.82396315134566,0.106389175727931,0.00375173721056288,0.0109240496006802,0.0868146348580248,0.00306145520716517,1.43310308339653,0.930944320576022,2.4555220072362,2.88102304033967,0,0,3.81959192033733e-05,0.000385756671016136,0.000974870281204853,0.000819560283596219,0.000386223112643863,0.000115866933793159,0.000995175980258274,0.000221948886491704
"k_prod_PTHg...2.43136",30000,696.464925370725,0.0663756629832275,554.617558718121,16.385173391157,1.18787415118665,1.80852811979533,268.280448203212,1.50705583410375,0.807591694283571,93.1872823681375,2.8257296090257,0.106403785873495,0.00375225242676223,0.0109255497716984,0.0868265570039738,0.00306187563300531,1.43248737881822,0.931526627932361,2.45434311807683,2.88256405010807,0,0,3.81677136833774e-05,0.000385386717812109,0.000974601728724482,0.000819434145309984,0.000386022943143856,0.000115806882943157,0.000994690465887433,0.000222087715927982
