"","time","PTH_g","PTH_p","D3_p","FGF_p","Ca_p","Ca_f","Ca_b","PO4_p","PO4_f","PO4_b","PO4_c","CaHPO4_p","CaH2PO4_p","CPP_p","CaHPO4_f","CaH2PO4_f","CaProt_p","NaPO4_p","Ca_tot","PO4_tot","EGTA_p","CaEGTA_p","U_Ca","U_PO4","Abs_int_Ca","Abs_int_PO4","Res_Ca","Res_PO4","Ac_Ca","Ac_PO4"
"D3_inact...1.9e.05",30000,1310.14176517978,0.0853156548658503,553.140639098526,16.3053210700194,1.19959721429955,1.82637637448918,268.15334413158,1.50697562367011,0.807548711378203,93.0602106521014,2.82557887432671,0.107448159807741,0.00378908151697782,0.0110327861757149,0.0876787762300359,0.00309192852663939,1.44492226073637,0.931477049042751,2.47968950253635,2.88362270021328,0,0,3.75754745831705e-05,0.000385694094532577,0.000973308999753722,0.000818826954429779,0.000399757087064255,0.000119927126119276,0.00100450700596905,0.000222075895629006
"D3_inact...1.875e.05",30000,1310.4995428371,0.0861039261095555,552.677260395085,16.2845950675145,1.19931341030939,1.82594429189659,268.137830561252,1.50807489717444,0.808137783469197,93.0622710586573,2.82764035605216,0.10750109966133,0.00379094840256349,0.0110382220446551,0.0877219760217109,0.00309345193599764,1.44462156997026,0.932156521241161,2.4791652503882,2.88546168852416,0,0,3.75378356582594e-05,0.000385266853593798,0.000972902904155851,0.000818636212558051,0.000400050955227637,0.000120015286568291,0.00100426936054313,0.000222237890454029
"D3_inact...1.85e.05",30000,1310.78970474263,0.0868994381180374,552.214849040469,16.2638195001947,1.19902855470951,1.82551059987816,268.122368645168,1.50915754790373,0.808717947551216,93.0642876471845,2.82967024236031,0.107552723459767,0.00379276887841753,0.0110435227806083,0.0877641014684375,0.00309493745935951,1.44431974779287,0.932825718732222,2.47863731762117,2.88727228175474,0,0,3.75029939533241e-05,0.000384845074737086,0.000972497415707869,0.000818445755862787,0.000400342098840825,0.000120102629652248,0.00100403082993299,0.000222397435576584
"D3_inact...1.825e.05",30000,1311.01165613199,0.0877021139866192,551.753553154404,16.2430025868508,1.19874268601903,1.82507537213125,268.106962501416,1.51022333229758,0.809289073647876,93.0662577807726,2.83166886128068,0.107603017879355,0.00379454247468955,0.0110486870160964,0.0878051424667177,0.00309638474043258,1.44401683483582,0.933484490968848,2.47810576822499,2.88905407063657,0,0,3.74710498804761e-05,0.000384429823788688,0.00097209266613156,0.000818255646213308,0.000400630441688099,0.00012018913250643,0.00100379145467219,0.000222554495253166
"D3_inact...1.8e.05",30000,1311.16213662408,0.0885118463878484,551.293339360889,16.2221380480342,1.19845578492671,1.82463856572352,268.091615711094,1.51127088030194,0.809850427175533,93.0681790888427,2.83363302059269,0.107651884375825,0.00379626571628726,0.0110537046321156,0.0878450179120125,0.00309779091912397,1.44371281043472,0.934131991106538,2.47757045008566,2.89080472613274,0,0,3.74420977754334e-05,0.000384020769531659,0.000971688628061834,0.000818065870756316,0.000400915817932819,0.000120274745379846,0.00100355121114793,0.000222708867473272
"D3_inact...1.775e.05",30000,1311.23903355159,0.0893285432564835,550.834227004733,16.2012244770464,1.19816785280598,1.82420018806891,268.076331898622,1.51229930264921,0.810401531481371,93.0700491210437,2.83556098689943,0.1076992604581,0.00379793639950799,0.0110585692120059,0.0878836770944304,0.00309915420718601,1.44340767586092,0.934767669479912,2.47703129473652,2.89252273819877,0,0,3.74162328046992e-05,0.000383618125403457,0.0009712853203853,0.000817876438362793,0.000401198101194382,0.000120359430358314,0.0010033101034379,0.000222860421157377
"D3_inact...1.75e.05",30000,1311.241787386,0.0901521506534573,550.376343570831,16.1802692080303,1.19787891442096,1.82376028450964,268.061114477659,1.51330840412754,0.810942282621478,93.07186498956,2.8374531999954,0.107745135172882,0.00379955413809177,0.0110632796317482,0.0879211114622565,0.00310047430304885,1.44310145717381,0.935391405426583,2.4764883405375,2.89420777849682,0,0,3.73935514219969e-05,0.000383222992095084,0.00097088285710177,0.000817687402578104,0.00040147724097406,0.000120443172292218,0.0010030681564803,0.000223009127720907
"D3_inact...1.725e.05",30000,1311.16747259606,0.0909825759591795,549.919647668448,16.1592663516398,1.19758894819946,1.8233188130564,268.045966200714,1.51429697240278,0.811472030509268,93.0736244860125,2.83930692912401,0.107789421069913,0.00380111584816864,0.011067826911503,0.0879572491643658,0.00310174867293449,1.44279413132432,0.936002449590389,2.47594144335337,2.89585778582277,0,0,3.73741443588698e-05,0.000382835200423725,0.000970481203900652,0.00081749874728667,0.000401753097554039,0.000120525929266212,0.00100282534718102,0.000223154808390049
"D3_inact...1.7e.05",30000,1311.01385131993,0.0918197626493263,549.464098306034,16.1382111081868,1.19729793138698,1.82287574471247,268.030889754723,1.51526409652163,0.811990287016195,93.0753250159695,2.84112030464255,0.107832052333036,0.00380261920877923,0.0110722042932814,0.0879920368287009,0.0031029754347161,1.44248567398626,0.936600238901732,2.47539048120834,2.89747121125844,0,0,3.73581012389539e-05,0.000382454825847556,0.000970080326731393,0.000817310456495048,0.00040202555842693,0.000120607667528079,0.00100258165959186,0.000223297328929454
"D3_inact...1.675e.05",30000,1310.77906094091,0.0926636541670915,549.00970915108,16.11710264482,1.19700585313762,1.82243105909561,268.015887393543,1.51620904795722,0.81249666172179,93.076964073557,2.84289209837291,0.107872976948874,0.00380406238570979,0.0110764064363261,0.0880254317851955,0.00310415308366458,1.44217607347862,0.937184323050727,2.47483537238715,2.89904681677885,0,0,3.73455113194296e-05,0.000382082289240461,0.000969680239594474,0.000817122536779223,0.000402294540318582,0.000120688362095575,0.00100233708250259,0.000223436581973492
"D3_inact...1.65e.05",30000,1310.46086768628,0.0935142189465092,548.556431801584,16.0959360310774,1.1967126821639,1.82198470708146,268.000961286445,1.51713096522348,0.812990692934071,93.0785389823009,2.84462057729815,0.107912131794383,0.00380544315297173,0.0110804268591078,0.0880573824307849,0.00310527980003528,1.44186529643369,0.937754169544018,2.47427598040405,2.90058313657398,0,0,3.73364609456055e-05,0.000381717739097847,0.000969280901812841,0.000816934969033304,0.000402559952007738,0.000120767985602321,0.0010020915888948,0.000223572440556869
"D3_inact...1.625e.05",30000,1310.05779448777,0.0943714357713345,548.104262462921,16.0747102759276,1.19641839982374,1.82153666549491,267.986112934585,1.51802930584346,0.813472090122169,93.0800472648564,2.84630504535773,0.107949477609274,0.0038067601260794,0.011084261530573,0.0880878570206081,0.00310635446436868,1.44155332288448,0.938309443071072,2.47371222197414,2.90207924818046,0,0,3.73310365233593e-05,0.000381361737890512,0.00096888231193842,0.000816747752577137,0.000402821731613655,0.000120846519484097,0.0010018451660222,0.000223704824783597
"D3_inact...1.6e.05",30000,1309.56694082265,0.0952352831998645,547.653079973617,16.0534156284085,1.19612294861843,1.82108684250109,267.971343528774,1.51890292803309,0.81394024132753,93.0814864282295,2.84794295762635,0.107984929458409,0.00380801030985688,0.0110879017294291,0.0881167860815712,0.00310737462674643,1.44124009161892,0.93884943788347,2.47314388173505,2.90353320741427,0,0,3.73293192283464e-05,0.00038101407035396,0.000968484364961575,0.000816560838088012,0.000403079770227977,0.000120923931068393,0.0010015977633756,0.000223833566365071
"D3_inact...1.575e.05",30000,1308.98722968176,0.0961058355745176,547.202873122577,16.0320512051157,1.19582629577904,1.82063519197091,267.956654165436,1.51975161125593,0.814395028407234,93.0828536598207,2.84953435656028,0.108018468976705,0.00380919305667255,0.0110913455700289,0.0881441546524717,0.00310833975957273,1.44092556776856,0.939374017665343,2.47257087115101,2.90494463652468,0,0,3.73313939713948e-05,0.000380675564756492,0.000968087052684048,0.000816374221715235,0.000403334059757875,0.000121000217927362,0.001001349355584,0.000223958632811989
"D3_inact...1.55e.05",30000,1308.31497560263,0.0969830676525331,546.753446746807,16.0106023896563,1.19552835872247,1.82018157987257,267.942044826446,1.52057386496221,0.814835652368197,93.0841467460688,2.85107574635978,0.108049984800175,0.00381030443935614,0.0110945816172042,0.0881698716107914,0.00310924664947767,1.44060966343804,0.93988226109265,2.47199289301724,2.9063109969116,0,0,3.73373367046717e-05,0.000380345610002826,0.000967690204403128,0.000816187823280257,0.000403584462533248,0.000121075338759974,0.00100109986892992,0.000224079804401254
"D3_inact...1.525e.05",30000,1307.54978429429,0.0978670873243139,546.304807476205,15.9890708361299,1.19522910507724,1.81972597153357,267.927516032505,1.52136976142078,0.815262152531403,93.0853627351204,2.85256817481948,0.108079479924464,0.00381134456354709,0.0110976101793243,0.0881939400744186,0.00311009540641159,1.4402923441001,0.940374212835571,2.47140988384467,2.9076324089237,0,0,3.73472313818051e-05,0.000380025405521917,0.000967293827358953,0.000816001646183751,0.00040383099858019,0.000121149299574057,0.00100084928434346,0.000224197091946136
"D3_inact...1.5e.05",30000,1306.6871415514,0.0987579476196411,545.856678750037,15.9674361335812,1.19492841579715,1.8192681647088,267.913067263264,1.52213761991491,0.815673627298693,93.0864992206929,2.85400734939625,0.108106825509472,0.00381230888579228,0.0111004180257053,0.0882162538117176,0.00311088228419262,1.43997348324975,0.940848834025753,2.47082145146787,2.90890600636161,0,0,3.73611504570845e-05,0.000379714026194437,0.000966897678389091,0.000815815576213058,0.000404073537321378,0.000121222061196413,0.00100059749058984,0.000224310247507141
"D3_inact...1.475e.05",30000,1305.72814906829,0.0996558094051509,545.409131739276,15.9457063793651,1.19462627140702,1.81880816461419,267.898697976469,1.52287814959809,0.816070457881857,93.087553097214,2.85539644346669,0.108132071416754,0.00381319916442377,0.011103010277828,0.0882368553907293,0.00311160878395211,1.43965305996691,0.941306562998413,2.47022761223294,2.91013299345551,0,0,3.73791800165571e-05,0.000379413459678012,0.000966501821435815,0.00081562964340167,0.000404312152510965,0.000121293645753289,0.0010003444905378,0.000224419375917511
