"","time","PTH_g","PTH_p","D3_p","FGF_p","Ca_p","Ca_f","Ca_b","PO4_p","PO4_f","PO4_b","PO4_c","CaHPO4_p","CaH2PO4_p","CPP_p","CaHPO4_f","CaH2PO4_f","CaProt_p","NaPO4_p","Ca_tot","PO4_tot","EGTA_p","CaEGTA_p","U_Ca","U_PO4","Abs_int_Ca","Abs_int_PO4","Res_Ca","Res_PO4","Ac_Ca","Ac_PO4"
"k_prod_PTHg...423.392",30000,28998.7241537719,0.223068926304248,2137.14789052768,23.9343986437383,1.96216023742623,2.98737086520282,278.194433591217,1.0057707461065,0.5389661599486,88.6739046627352,1.88581690721571,0.117298045654436,0.00413643060580967,0.0120441732829605,0.0957163457113055,0.00337536759174069,2.19539292990596,0.621677186996934,4.0039318168754,2.08382658264664,0,0,0.000110672604821925,0.000734145324429209,0.00145852443040203,0.0010467311718555,0.000656530630349894,0.000196959189104968,0.00164305397586155,0.000148215693985865
"k_prod_PTHg...465.312",30000,30258.9853731385,0.232763032961726,2225.13139153039,23.8310830839155,1.97307986029431,3.00399512406627,278.338728043564,0.996518495891289,0.534008119077275,88.6115574513911,1.86846654518516,0.11686577326781,0.00412118683324515,0.0119997875113619,0.0953635826094092,0.00336292765650327,2.2053651575348,0.615958276489931,4.02433176544153,2.06836351999364,0,0,0.000111866792347588,0.000740529664666777,0.001464357695578,0.00104947103883209,0.000659705694819861,0.000197911708445958,0.00165219731823645,0.000146852232746251
"k_prod_PTHg...507.232",30000,31494.534295294,0.242267100207831,2307.55478733291,23.7410598113045,1.98246075861294,3.01827693319221,278.462410134449,0.98856092677163,0.529743864336064,88.5587919112363,1.85354415009051,0.116483750728769,0.00410771508515334,0.011960561399747,0.0950518316870953,0.00335193398606881,2.21391598735058,0.611039621612474,4.0418287731772,2.05505257559778,0,0,0.000112814498741371,0.000746001103383323,0.0014692858264604,0.00105178576697382,0.000662404906134803,0.000198721471840441,0.00166005231325572,0.000145679562692418
"k_prod_PTHg...549.152",30000,32713.3020034394,0.251642118487506,2385.67039479255,23.6631733713473,1.99062283142973,3.03070281620848,278.569397096987,0.9817441419105,0.526090925305407,88.5138841197162,1.84076020648232,0.116156790978351,0.00409618508641293,0.0119269891381579,0.0947850041744652,0.00334252450713258,2.2213436972937,0.606826097155123,4.0570464939263,2.04365020426854,0,0,0.00011357284046285,0.000750707040258569,0.00147353508345388,0.00105378163010713,0.00066474340422087,0.000199423021266261,0.00166688654891466,0.000144675004458987
"k_prod_PTHg...591.072",30000,33920.3944372383,0.260927353189073,2460.40759975379,23.5961725935066,1.99779770719486,3.04162583616901,278.662612896238,0.975925086734482,0.522972643630178,88.4754840543576,1.82984715004504,0.115884485697503,0.0040865824379487,0.0118990288028275,0.0945627797066529,0.0033346879222602,2.22786372622418,0.603229279622729,4.07043153035732,2.03392446329549,0,0,0.000114183185836816,0.000754766732695374,0.00147725961576985,0.00105553103164947,0.000666799974188373,0.000200039992256512,0.00167289420989296,0.000143817476998299
"k_prod_PTHg...632.992",30000,35119.1872548736,0.270148763870916,2532.40278485809,23.5387785092537,2.00415371536987,3.05130197310951,278.744315729849,0.970970611921186,0.520317667581131,88.4425183993935,1.8205550046228,0.115662991115799,0.00407877159198084,0.0118762857134241,0.094382012298573,0.00332831329056638,2.23363236469268,0.600166868056978,4.08230412848374,2.02565552839937,0,0,0.00011467598207525,0.000758277271775477,0.00148056515049867,0.00105708363129483,0.000668629263974947,0.000200588779192484,0.00167821608521023,0.000143087358584811
"k_prod_PTHg...674.912",30000,36311.5871294421,0.279321012435779,2602.12948290388,23.4897848170191,2.0098212622363,3.05992984960857,278.816299131443,0.966761557501055,0.518062144775602,88.4141129128144,1.81266063826905,0.115487274741076,0.00407257508131949,0.0118582431362425,0.0942385988164512,0.0033232559180115,2.23877042367439,0.597565208462064,4.09290977886931,2.01864485892176,0,0,0.00011507447949984,0.000761319762772482,0.0014835284511145,0.00105847548461439,0.000670271198966489,0.000201081359689947,0.00168296141728471,0.00014246708981329
"k_prod_PTHg...716.832",30000,37498.589366326,0.288451751805261,2669.9321717109,23.4480758638138,2.01490287190882,3.06766560841113,278.880024419805,0.963192070002674,0.516149344900009,88.3895465388565,1.8059651147188,0.115351785289926,0.00406779714397515,0.011844331057278,0.0941280081248768,0.00331935601738667,2.24337269136133,0.595358871723465,4.10243947676133,2.01271485521732,0,0,0.000115396710632215,0.000763963061243416,0.00148620634290908,0.00105973328227548,0.000671755630615851,0.000201526689184755,0.00168721608462612,0.000141941069847502
"k_prod_PTHg...758.752",30000,38680.4431419036,0.297542896244139,2736.06081919262,23.4126431971126,2.0194807607062,3.07463435156533,278.936689280564,0.960168706612064,0.514529200861873,88.368223736277,1.80029396053336,0.11525096577888,0.00406424181695341,0.0118339788945943,0.09404570627836,0.00331645370239,2.24751503991091,0.593490099882953,4.11104498710754,2.00770799298545,0,0,0.000115656870376669,0.0007662650124024,0.00148864196254067,0.00106087728543577,0.000673105439454817,0.000201931631836445,0.00169104889336093,0.000141495530237015
"k_prod_PTHg...800.672",30000,39857.0351069462,0.306593572096318,2800.69595250809,23.3825831930147,2.0236223865221,3.08093887338696,278.987287183261,0.957609730606935,0.513157909631705,88.3496480105089,1.79549353342737,0.115179537861295,0.00406172296318278,0.011826644661989,0.093987387864602,0.00331439714577509,2.25125960075232,0.591908370635986,4.11884989276088,2.00348600672939,0,0,0.000115866291264932,0.00076827491396142,0.00149086883053434,0.00106192323858431,0.000674338626446171,0.000202301587933851,0.00169451638036283,0.000141118425148719
"k_prod_PTHg...842.592",30000,41027.9479344236,0.315600567794759,2863.97104396336,23.3571054155459,2.02738388516148,3.08666454825348,279.03265677795,0.955444628922646,0.511997685001257,88.3334025917026,1.79143160055053,0.115132733684937,0.00406007244780818,0.011821838796742,0.0939491594789948,0.00331304904944905,2.25465799106012,0.590570099135936,4.12595652115113,1.99992937298806,0,0,0.00011603410687198,0.000770034922535959,0.00149291369142842,0.00106288370354971,0.000675469700537649,0.000202640910161295,0.00169766550153941,0.000140799363375346
"k_prod_PTHg...884.512",30000,42192.7550769098,0.324560601226875,2925.98285542207,23.3355184653648,2.03081157702198,3.09188192290443,279.073500925006,0.953612514651116,0.51101590053653,88.3191394881329,1.78799429145752,0.115106242831689,0.00405913826705773,0.0118191187059073,0.0939275045433687,0.00331228540383042,2.25775272932238,0.589437650562249,4.13244880614902,1.99693466501802,0,0,0.000116167644051189,0.000771580968688213,0.00149479822765032,0.00106376886450242,0.000676510583594235,0.000202953175078271,0.00170053505759744,0.000140529372647546
"k_prod_PTHg...926.432",30000,43350.7837145078,0.333468495981293,2986.81177400245,23.3172312168847,2.03394611097703,3.09665284567482,279.110415383236,0.952061754846954,0.510184887171342,88.3065661151317,1.78508461392566,0.115096434449977,0.00405879238158086,0.0118181115742546,0.093919459031525,0.0033120016846826,2.26058107403044,0.588479110063129,4.13840052341324,1.9944142033159,0,0,0.000116272986977351,0.000772943502905516,0.00149654062301767,0.00106458726232648,0.000677471307869579,0.000203241392360874,0.00170315906512115,0.000140300843972119
"k_prod_PTHg...968.352",30000,44501.5084205174,0.342320209782984,3046.52041368648,23.3017342392727,2.03682153365076,3.10102926266619,279.143907904546,0.950748332813617,0.509481055715443,88.2954359362669,1.78262005138284,0.115100141944581,0.00405892312369024,0.011818492250055,0.0939224424292693,0.00331210689204123,2.26317416724106,0.587667270467925,4.14387325821015,1.99229316059986,0,0,0.000116355050049223,0.000774148561483968,0.0014981561506764,0.00106534607077225,0.000678360400789469,0.000203508120236841,0.0017055660944664,0.000140107290321747
"k_prod_PTHg...1010.272",30000,45644.4121268891,0.351111764580363,3105.15460673041,23.2885943076252,2.03946723785398,3.10505593937129,279.174407220057,0.949634889930099,0.508884387432883,88.2855430915203,1.78053040403016,0.115114676875658,0.00405943568750352,0.0118199846896089,0.093934260971875,0.00331252366438303,2.26555887748937,0.586979040030887,4.14892021259612,1.99050802721376,0,0,0.000116417876543974,0.00077521804447201,0.0014996577062536,0.00106605134687669,0.000679185125244882,0.000203755537573464,0.00170778076665421,0.000139943206544043
"k_prod_PTHg...1052.192",30000,46779.1436411882,0.359840458559698,3162.74855526172,23.2774439510356,2.04190783708683,3.10877019813909,279.202276466951,0.948689956320477,0.508378019976204,88.2767151646468,1.77875693296812,0.115137751682433,0.0040602494038467,0.011822354003911,0.0939530440667965,0.00331318603661703,2.26775768309374,0.586394966900053,4.15358587527075,1.98900527831073,0,0,0.000116464723522085,0.000776170695119926,0.00150105633172733,0.00106670827702344,0.000679951761797286,0.000203985528539186,0.0017098236089765,0.000139803955493456
"k_prod_PTHg...1094.112",30000,47905.3431299561,0.36850352339703,3219.33941569406,23.2679748401356,2.04416556716694,3.11220600601835,279.227831522348,0.94788722962738,0.507947857103939,88.2688050625702,1.77725020524008,0.115167528439918,0.00406129945962664,0.0118254114758718,0.0939772947662707,0.00331404121996464,2.26979085122691,0.585898793318994,4.15791065776928,1.98774026232179,0,0,0.000116498345057362,0.000777022461537146,0.00150236183870418,0.00106732146969439,0.000680665875575811,0.000204199762672743,0.00171171330331009,0.000139685660703583
"k_prod_PTHg...1136.032",30000,49022.8205144612,0.377099496706571,3274.9513387056,23.2599254282712,2.04625916791757,3.11539184366845,279.251345690585,0.947204465145474,0.507581979234903,88.2616882158372,1.77596858905502,0.115202441289706,0.0040625306359808,0.0118289963216988,0.0940057340084911,0.00331504410923789,2.27167545838536,0.585476769607944,4.16192859455032,1.98667520300081,0,0,0.000116520961449026,0.000777786794097926,0.0015035826301421,0.00106789487173341,0.000681332287770575,0.000204399686331173,0.00171346551401765,0.000139585044289598
"k_prod_PTHg...1177.952",30000,50131.333343937,0.38562651325906,3329.6190047384,23.2530766508872,2.04820557252049,3.11835355860079,279.273042233609,0.946623086127628,0.507270430992235,88.2552623419589,1.77487706029402,0.115241244909145,0.00406389901750822,0.0118329806723098,0.0940373478482343,0.00331615894839305,2.27342690529516,0.585117413289338,4.16567060241462,1.98577862401594,0,0,0.000116534459703986,0.000778475058691334,0.00150472639917226,0.00106843209658091,0.000681955365996923,0.000204586609799077,0.00171509445723043,0.000139499368522865
"k_prod_PTHg...1219.872",30000,51230.842956044,0.394084275461791,3383.36727969366,23.2472457754926,2.05001916230577,3.12111306524425,279.293123189109,0.946127628206194,0.507004925249723,88.2494381510371,1.77394681190317,0.115282911938467,0.00406536837511078,0.0118372590380376,0.0940712978762121,0.0033173561715339,2.27505827210221,0.584811165679318,4.16916297375959,1.98502433323712,0,0,0.000116540360196799,0.000779097217278446,0.00150579980398599,0.00106893627156918,0.000682538933450479,0.000204761680035144,0.00171661218588434,0.000139426354443674
