"","time","PTH_g","PTH_p","D3_p","FGF_p","Ca_p","Ca_f","Ca_b","PO4_p","PO4_f","PO4_b","PO4_c","CaHPO4_p","CaH2PO4_p","CPP_p","CaHPO4_f","CaH2PO4_f","CaProt_p","NaPO4_p","Ca_tot","PO4_tot","EGTA_p","CaEGTA_p","U_Ca","U_PO4","Abs_int_Ca","Abs_int_PO4","Res_Ca","Res_PO4","Ac_Ca","Ac_PO4"
"15",14,1943.26228246474,0.970071459142133,573.116118314237,17.6592865898438,0.979803597628981,1.72130799622524,250.0073082433,3.17220703754808,1.92486498344198,90.0040968697494,2.82600441483777,0.184739630155563,0.00651471968813687,0.0190248618392093,0.196968096816435,0.00694594512307484,1.2068050977967,1.96078113382509,2.10978790710859,5.6661673830561,0,0,0.000163952944433796,0.0103167538235705,0.000990582805698963,0.000826940408737392,0.000448430643330298,0.000134529192999089,0.000946719397923882,0.000529337870446546
"16",15,1957.30226724236,0.977091387321629,573.766677802561,17.7193120680611,0.978130904458369,1.72228431285831,250.007806661545,3.15207964833547,1.91231680027615,90.004489907357,2.82969843543029,0.183254007393428,0.00646232924497232,0.0188665305271537,0.195795050811705,0.0069045784240004,1.20495131761922,1.94834009202065,2.10456508924314,5.63190260752169,0,0,0.00016174871307661,0.0101921081742685,0.000991137656979836,0.00082720102070265,0.000448710557553878,0.000134613167266163,0.000947256372072072,0.000525887120075942
"17",16,1968.91954159674,0.982900859913025,574.4178259636,17.7786401275728,0.977099069881099,1.72323862044532,250.008305331426,3.13221156204435,1.8999273886909,90.0048794323638,2.83334753969716,0.181906758826696,0.00641481867258064,0.0187235516741385,0.194634327481616,0.00686364627357612,1.20380738519589,1.93605932894087,2.1008515842504,5.59821602015866,0,0,0.000159759454121541,0.0100682561831622,0.000991692517678812,0.000827461637091563,0.000448988892122656,0.000134696667636797,0.000947781241244926,0.000522480031889999
"18",17,1978.33125019076,0.987608367621865,575.069472813507,17.8372796970432,0.976574431919024,1.72417352160425,250.008804243114,3.11260040451054,1.88769508898524,90.0052654886402,2.83695230453185,0.180670700357248,0.00637122930115027,0.0185930251468225,0.193486124411833,0.0068231556399226,1.20322556118093,1.92393737694266,2.09833494790517,5.56507273625843,0,0,0.000157938365511182,0.00994515121329837,0.000992247309469834,0.000827722221114619,0.000449265806525277,0.000134779741957583,0.000948295436882336,0.00051911614947094
"19",18,1985.73546565665,0.991312871909033,575.721543212706,17.8952395652863,0.976450809892585,1.72509109738268,250.009303387906,3.09324394009782,1.87561835795542,90.0056481195757,2.84051330150795,0.179524381704764,0.00633080466632108,0.018472382565655,0.192350583924591,0.00678311154227684,1.20308830702078,1.9119728542517,2.09676668585011,5.53244436328627,0,0,0.000156248894069597,0.0098227583595385,0.000992801966922962,0.000827982742039573,0.000449541432875452,0.000134862429862635,0.000948800103560472,0.000515795048437739
"20",19,1991.31328247395,0.994104851325927,576.373973611351,17.9525284026608,0.97664305057641,1.72599302861136,250.009802757964,3.07413997357993,1.86369574172694,90.0060273681241,2.84403109717323,0.178450716912201,0.00629294221777007,0.0183597295447071,0.191227805952657,0.00674351750495249,1.20330125233249,1.90016440388565,2.09594769158358,5.50030776614028,0,0,0.000154662179774264,0.00970105138033493,0.000993356434684346,0.00082824317386689,0.000449815881524387,0.000134944764457316,0.000949296165736247,0.00051251632897491
"21",20,1995.22974095993,0.996066763235505,577.026710497369,18.0091547700292,0.977083986722101,1.72688065306267,250.010302346192,3.05528639882674,1.85192586133863,90.0064032768164,2.84750625304511,0.177436295562476,0.00625716903050024,0.0182535935714222,0.190117854538695,0.00670437578652243,1.20378989831587,1.88851072387462,2.09572094320236,5.46864418086577,0,0,0.00015315570038218,0.00958001142902919,0.000993910666115737,0.000828503494690725,0.000450089245267931,0.000135026773580379,0.000949784359184466,0.000509279611868123
"22",21,1997.63534572176,0.997273802445859,577.6797083329,18.0651271322377,0.977720335780946,1.72775504422258,250.010802146077,3.0366810232311,1.84030739803325,90.0067758877848,2.85093932573349,0.176470782850427,0.00622312060714429,0.0181528210445706,0.189020763191674,0.00666568756916823,1.20449505332948,1.8770104596802,2.09596211361256,5.43743820741345,0,0,0.000151711789139397,0.00945962525318801,0.000994464621507081,0.000828763685859386,0.000450361602598821,0.000135108480779646,0.000950265274322418,0.000506084534459143
"23",22,1998.66742458033,0.99779458051349,578.332927987135,18.120453867925,0.978510079354466,1.72861705653853,250.011302151558,3.01832217525649,1.82883906954333,90.007145242783,2.85433086707078,0.175545239594592,0.00619048179042172,0.0180564874403617,0.187936552204072,0.00662745356762609,1.20537024625917,1.86566257600392,2.09657253443901,5.40667696008579,0,0,0.000150316491333263,0.00933988378627542,0.000995018266718906,0.000829023731337668,0.000450633020274889,0.000135189906082467,0.000950739381096191,0.000502930744124416
"24",23,1998.45142322504,0.99769177183785,578.986335514197,18.1751432902113,0.979419362435892,1.72946739509969,250.011802356936,3.00020731624421,1.81751964307488,90.0075113832523,2.85768142483845,0.174654014477255,0.00615905318522182,0.017963826493516,0.186865207523356,0.00658967328752196,1.20637762057124,1.85446550540484,2.09747387716312,5.37634971580506,0,0,0.000148958857613054,0.00922078138798407,0.000995571572123818,0.000829283617209672,0.000450903555395616,0.000135271066618685,0.00095120706730483,0.000499817901845592
"25",24,1997.10313685758,0.997023229704214,579.639900807638,18.2292037352187,0.9804213754108,1.73030662446572,250.012302756734,2.98233481983073,1.80634788307037,90.0078743507695,2.86099154863872,0.173791187490359,0.00612862600486027,0.0178742770101884,0.185806717371637,0.00655234631370373,1.20748759055548,1.84341824434732,2.09860305647168,5.34644715468348,0,0,0.000147630049960484,0.00910231458781489,0.000996124511449157,0.00082954333113521,0.000451173257490337,0.000135351977247101,0.000951668643456146,0.000496745667844351
"26",25,1994.72334525353,0.995839304900672,580.293598524944,18.2826430835835,0.981495610865549,1.73113518793211,250.012803345962,2.96470268111519,1.79532264041094,90.0082341845989,2.86426175744227,0.172952984594958,0.00609906723499834,0.0177873911516038,0.184761052695795,0.00651547162085076,1.20867732342706,1.83251955026694,2.09991237727417,5.3169616743637,0,0,0.000146323399649439,0.0089844823210609,0.000996677062543665,0.000829802862709903,0.000451442167076012,0.000135432650122804,0.000952124353362661,0.000493713726113009
"27",26,1991.41010154222,0.994188986052797,580.947404568889,18.3354696339312,0.982624677820733,1.73195347375661,250.013304119515,2.94730891220428,1.78444271339386,90.0085909260574,2.86749259723915,0.172136058018814,0.00607025877814433,0.0177027964845962,0.18372817353221,0.00647904780011239,1.20992751114023,1.82176819572199,2.10136130224252,5.28788622120783,0,0,0.00014503327685615,0.00886728439665112,0.000997229204389281,0.000830062202061632,0.000451710321706067,0.00013551309651182,0.000952574410566134,0.000490721746183313
"28",27,1987.25041075155,0.992115741812969,581.601297888578,18.3876914192512,0.983795275468457,1.73276178975011,250.013805072575,2.93015158486294,1.77370694356095,90.0089446150972,2.87068459583462,0.171337856415182,0.00604211065902115,0.017620208656031,0.182708034183873,0.00644307324005678,1.21122338713259,1.81116298884641,2.10291883833127,5.2592147494396,0,0,0.000143755356479686,0.00875072187392559,0.000997780918615448,0.000830321340561801,0.000451977752835501,0.00013559332585065,0.00095301898436256,0.000487769409479263
"29",28,1982.32402332767,0.989659416242976,582.255259285931,18.4393164232917,0.984996771171993,1.7335603929665,250.014306200444,2.91322878011161,1.76311418275719,90.0092952913682,2.87383827685246,0.17055634823585,0.00601455123343204,0.0175394015331346,0.181700583140892,0.00640754612426035,1.21255315042683,1.8007027434921,2.10456022260123,5.23094182460614,0,0,0.000142486177842169,0.0086347964921021,0.000998332188481932,0.000830580270347574,0.00045224448786943,0.000135673346360829,0.000953458216131574,0.000484856400258228
"30",29,1976.70384022231,0.986856431205735,582.909271150584,18.4903525873424,0.986220744273903,1.73434949851992,250.014807498526,2.89653858737454,1.75266329053496,90.0096429942386,2.87695415998526,0.169789927635413,0.00598752386986735,0.0174601963548575,0.180705763959476,0.0063724644623027,1.21390745821132,1.79038627871073,2.10626585034536,5.20306251394543,0,0,0.000141222988733596,0.0085195104710811,0.000998882998648662,0.000830838984213765,0.000452510550639682,0.000135753165191905,0.000953892224185956,0.000481982404897114
