"","time","PTH_g","PTH_p","D3_p","FGF_p","Ca_p","Ca_f","Ca_b","PO4_p","PO4_f","PO4_b","PO4_c","CaHPO4_p","CaH2PO4_p","CPP_p","CaHPO4_f","CaH2PO4_f","CaProt_p","NaPO4_p","Ca_tot","PO4_tot","EGTA_p","CaEGTA_p","U_Ca","U_PO4","Abs_int_Ca","Abs_int_PO4","Res_Ca","Res_PO4","Ac_Ca","Ac_PO4"
"k_prod_PTHg...842.592",30000,40532.2787790718,0.311786759971134,2835.967673912,23.2789820849976,2.08945375660511,3.18116520922951,280.429058622237,0.949013884419144,0.50855161996724,88.3125647278405,1.77937598295905,0.117858968631133,0.00415621114822052,0.0121017688345695,0.0961737912725604,0.00339149907806002,2.31039585127065,0.586595190173481,4.24686655648969,1.99262602320655,0,0,5.42844135060546e-05,0.000762023487692959,0.00149202449117625,0.00106246604888581,0.000674983263992604,0.000202494979197781,0.00174964086507623,0.000139851695490991
"k_prod_PTHg...884.512",30000,41674.2838117258,0.320571414107634,2897.18530036625,23.2562510025739,2.09313902930365,3.18677480621509,280.474528486714,0.947094634688857,0.507523150775916,88.2978276992757,1.77577622164062,0.11782804237458,0.00415512055619705,0.0120985933704682,0.0961485121029535,0.0033906076264671,2.31368526181647,0.585408882281063,4.25380604742108,1.98948527327112,0,0,5.42600403075415e-05,0.000763613889215423,0.00149393718281614,0.00106336443435304,0.000676039977216435,0.000202811993164931,0.0017527261434183,0.000139568866463377
"k_prod_PTHg...926.432",30000,42809.7230999031,0.329305562515663,2957.23698940226,23.2369169127279,2.09651045940396,3.19190647496773,280.515661317585,0.945464302558839,0.506649486581493,88.2848190512115,1.77271637156357,0.11781469825034,0.0041546499853095,0.0120972231321717,0.0961375908534341,0.00339022249650154,2.31669233361564,0.584401157313442,4.26016936438742,1.9868320312401,0,0,5.4219840031891e-05,0.000765016325692034,0.00149570610409621,0.00106419529131792,0.000677015677994022,0.000203104703398207,0.00175554856123225,0.000139328608809911
"k_prod_PTHg...968.352",30000,43938.6024956326,0.337989250228457,3016.18091082755,23.220462435438,2.09960401312195,3.19661495032627,280.553016240881,0.944077553814104,0.505906361640532,88.273289358292,1.77011440758826,0.117815483382376,0.00415467767242033,0.012097303741034,0.0961381887544365,0.00339024358104586,2.31945003845207,0.583543993727857,4.26602151636844,1.98458901233781,0,0,5.416730021938e-05,0.000766257249559934,0.00149734656059771,0.00106496580876559,0.000677918994091712,0.000203375698227514,0.00175813822267945,0.000139124249451146
"k_prod_PTHg...1010.272",30000,45060.2457917208,0.346617275638733,3074.06762564776,23.2064525077342,2.10245080927736,3.20094757970782,280.587056727382,0.942897261085566,0.505273870962643,88.2630314108175,1.7678994857951,0.117827733679097,0.00415510967025804,0.0120985615939358,0.0961481369891548,0.00339059439833498,2.32198638567781,0.582814442717862,4.27141859989774,1.98269310874672,0,0,5.41052931821066e-05,0.00076735874924442,0.00149887171371704,0.00106568216856406,0.000678757259167098,0.000203627177750129,0.0017605211688393,0.000138950314514727
"k_prod_PTHg...1052.192",30000,46174.0953088701,0.355185348866703,3130.95586693093,23.1945198748401,2.10507872556454,3.20494697421244,280.618182761879,0.941892039287454,0.504735194150126,88.2538683243104,1.76601313244929,0.117849233973047,0.00415586786254831,0.0121007692399802,0.0961656334077814,0.00339121139686189,2.32432653158551,0.582193104840411,4.27641112822563,1.98109101520344,0,0,5.40361514592738e-05,0.000768340093491147,0.00150029330625525,0.00106634988627141,0.00067953701793945,0.000203861105381835,0.00176272083581684,0.000138802178391285
"k_prod_PTHg...1094.112",30000,47279.7708167876,0.363690545206647,3186.87110972815,23.1843413835215,2.10751094676478,3.20864849570106,280.646735953461,0.941034451740934,0.504275635830479,88.2456520020221,1.76440348142255,0.117877978511063,0.00415688151785533,0.0121037207214764,0.0961890444964435,0.0033920369719421,2.32649143274558,0.581663021205298,4.28104096026077,1.97973605369664,0,0,5.39617240620919e-05,0.000769216766685539,0.00150162088852203,0.00106697344763913,0.000680263721862006,0.000204079116558602,0.00176475667263558,0.000138675799853382
"k_prod_PTHg...1136.032",30000,48377.457004029,0.37213428514615,3241.82209099911,23.1756560161941,2.10976608043336,3.21208031053652,280.67302154175,0.940302436443407,0.503883364935677,88.2382556228215,1.76302930850247,0.117912317155715,0.00415809244528133,0.0121072466084035,0.0962170166840198,0.00339302339087148,2.32849781739202,0.5812105550612,4.28534155403683,1.97859064771401,0,0,5.38834088767346e-05,0.000770003913055321,0.00150286256880826,0.00106755666110691,0.000680942117398674,0.000204282635219602,0.00176664417079509,0.000138567925357311
"k_prod_PTHg...1177.952",30000,49466.4956359313,0.380511505532026,3295.85637092058,23.1682364324385,2.11186310650194,3.215271050021,280.697278820196,0.939676655237175,0.503548023150357,88.2315749854557,1.76185491492724,0.117950967340041,0.00415945541603042,0.0121112152025331,0.0962484969158739,0.00339413351844132,2.33036280544604,0.580823753295768,4.2893475499066,1.97762204649154,0,0,5.38024651880116e-05,0.000770712299787985,0.00150402640922008,0.00106810331342155,0.000681576677201773,0.000204473003160532,0.00176839907751155,0.000138475706366348
"k_prod_PTHg...1219.872",30000,50547.0581653942,0.388823525096704,3348.9807797927,23.1618858255074,2.11381727744576,3.2182444893262,280.719744822639,0.939140652679485,0.503260791144339,88.2255152538209,1.76084840992089,0.117992768346337,0.00416092949823387,0.0121155073246438,0.096282553972599,0.00339533451587337,2.33210009005611,0.580492444631419,4.29308657267108,1.97680230248012,0,0,5.37198047054453e-05,0.000771351788310345,0.00150511875242046,0.00106861638371264,0.000682171120203603,0.000204651336061081,0.00177003446912941,0.000138396717564693
